path,fname,split_official,label,cls,is_mp3
data/for-2seconds\training\fake\file15672.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15672.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file15674.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15674.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15676.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15676.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15678.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15678.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15679.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15679.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file15692.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15692.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file157.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file157.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15706.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15706.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15714.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15714.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15718.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15718.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15719.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15719.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15724.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15724.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15730.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15730.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15731.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15731.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15734.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15734.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15741.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15741.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file15758.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15758.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15763.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15763.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15776.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15776.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15779.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15779.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15789.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15789.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15791.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15791.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15800.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15800.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15803.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15803.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15804.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15804.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15805.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15805.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15812.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15812.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15823.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15823.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file1583.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1583.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15836.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15836.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15838.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15838.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15840.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15840.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15849.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15849.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file1585.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1585.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15861.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15861.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15866.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15866.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15869.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15869.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15870.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15870.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15876.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15876.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file1588.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1588.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15882.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15882.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file15884.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15884.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15885.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15885.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15886.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15886.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15890.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15890.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15892.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15892.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15921.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15921.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15924.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15924.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file15929.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15929.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file1593.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1593.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15933.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15933.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15935.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15935.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file15940.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15940.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15945.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15945.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15949.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15949.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15957.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15957.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15963.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15963.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15966.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15966.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15967.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15967.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15968.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15968.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15969.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15969.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15970.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15970.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15973.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15973.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15974.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15974.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15978.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15978.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15986.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15986.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15987.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15987.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file1599.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1599.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15992.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15992.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15996.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15996.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file15999.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file15999.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16006.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16006.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16010.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16010.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16017.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16017.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16020.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16020.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16023.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16023.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16030.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16030.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16032.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16032.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16033.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16033.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16034.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16034.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16039.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16039.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16043.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16043.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16045.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16045.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16047.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16047.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16053.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16053.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16055.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16055.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16058.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16058.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16061.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16061.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16064.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16064.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16080.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16080.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16082.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16082.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16085.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16085.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16092.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16092.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16096.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16096.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16097.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16097.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16104.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16104.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16106.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16106.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16109.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16109.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16113.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16113.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16124.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16124.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16129.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16129.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file1613.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1613.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16131.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16131.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16134.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16134.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file1614.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1614.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16143.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16143.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16147.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16147.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16148.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16148.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16153.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16153.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16156.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16156.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
data/for-2seconds\training\fake\file16162.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16162.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16175.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16175.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16177.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16177.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16178.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16178.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16182.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16182.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file1620.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1620.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16204.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16204.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16215.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16215.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,1
data/for-2seconds\training\fake\file16216.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file16216.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,1,fake,0
